"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",40,8,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",35,12,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Seated Shoulder Press (Machine)",,"",2,"normal",35,9,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Abduction (Machine)",,"",0,"normal",90,12,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Abduction (Machine)",,"",1,"normal",110,8,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Abduction (Machine)",,"",2,"normal",110,12,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Adduction (Machine)",,"",0,"normal",70,12,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Adduction (Machine)",,"",1,"normal",70,10,,,
"We back","26 Nov 2024, 21:29","26 Nov 2024, 22:18","@cicigymer123","Hip Adduction (Machine)",,"",2,"normal",70,10,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Chest Press (Machine)",,"",0,"normal",30,12,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Chest Press (Machine)",,"",1,"normal",40,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Chest Press (Machine)",,"",2,"normal",35,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",44,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",55,6,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Bent Over Row (Barbell)",,"",0,"normal",40,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Bent Over Row (Barbell)",,"",1,"normal",40,10,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Bent Over Row (Barbell)",,"",2,"normal",40,4,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Adduction (Machine)",,"",0,"normal",70,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Adduction (Machine)",,"",1,"normal",70,9,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Adduction (Machine)",,"",2,"normal",70,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Abduction (Machine)",,"",0,"normal",90,12,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Abduction (Machine)",,"",1,"normal",120,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Hip Abduction (Machine)",,"",2,"normal",120,13,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,8,,,
"Night workouts","19 Nov 2024, 21:45","19 Nov 2024, 22:34","@cicigymer123, so full","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,12,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Row (Machine)",,"",0,"normal",40,10,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Row (Machine)",,"",1,"normal",35,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Row (Machine)",,"",2,"normal",35,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",55,10,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Leg Curl (Machine)",,"",0,"normal",80,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Leg Curl (Machine)",,"",1,"normal",80,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Leg Curl (Machine)",,"",2,"normal",70,10,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",40,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",40,8,,,
"Demo day","18 Nov 2024, 20:49","18 Nov 2024, 22:06","@cicigymer123","Seated Shoulder Press (Machine)",,"",2,"normal",40,8,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",30,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",40,10,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Seated Shoulder Press (Machine)",,"",2,"normal",35,8,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,15,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,7,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,8,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Triceps Rope Pushdown",,"",2,"normal",22,10,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Bicep Curl (Barbell)",,"",0,"normal",30,8,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Bicep Curl (Barbell)",,"",1,"normal",20,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Bicep Curl (Barbell)",,"",2,"normal",20,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Butterfly (Pec Deck)",,"",0,"normal",40,15,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Butterfly (Pec Deck)",,"",1,"normal",50,11,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Butterfly (Pec Deck)",,"",2,"normal",50,6,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Plate Front Raise",,"",0,"normal",10,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Plate Front Raise",,"",1,"normal",10,12,,,
"Triceps & Biceps","15 Nov 2024, 20:57","15 Nov 2024, 21:49","@cicigymer123","Plate Front Raise",,"",2,"normal",10,15,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Lat Pulldown (Cable)",,"",0,"normal",55,10,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Chest Press (Machine)",,"",0,"normal",30,10,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Chest Press (Machine)",,"",1,"normal",40,7,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Chest Press (Machine)",,"",2,"normal",35,7,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,10,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,8,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,8,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Leg Raise Parallel Bars",,"",0,"normal",,12,,,
"Quick night set","11 Nov 2024, 22:57","11 Nov 2024, 23:23","@cicigymer123 got lobotomy","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Seated Row (Machine)",,"",0,"normal",40,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Seated Row (Machine)",,"",1,"normal",40,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Seated Row (Machine)",,"",2,"normal",40,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Butterfly (Pec Deck)",,"",0,"normal",40,12,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Butterfly (Pec Deck)",,"",1,"normal",50,12,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Butterfly (Pec Deck)",,"",2,"normal",50,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Triceps Rope Pushdown",,"",2,"normal",22,4,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lying Leg Curl (Machine)",,"",0,"normal",75,4,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lying Leg Curl (Machine)",,"",1,"normal",62,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lying Leg Curl (Machine)",,"",2,"normal",62,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",66,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",66,6,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Abduction (Machine)",,"",0,"normal",100,12,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Abduction (Machine)",,"",1,"normal",110,8,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Abduction (Machine)",,"",2,"normal",100,12,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Adduction (Machine)",,"",0,"normal",60,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Adduction (Machine)",,"",1,"normal",60,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Hip Adduction (Machine)",,"",2,"normal",60,6,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Leg Extension (Machine)",,"",0,"normal",80,12,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Leg Extension (Machine)",,"",1,"normal",90,10,,,
"Late night sussy","10 Nov 2024, 20:28","10 Nov 2024, 21:57","@cicigymer123","Leg Extension (Machine)",,"",2,"normal",100,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bench Press (Dumbbell)",,"",1,"normal",40,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bench Press (Dumbbell)",,"",2,"normal",40,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Shoulder Press (Dumbbell)",,"",0,"normal",30,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Shoulder Press (Dumbbell)",,"",1,"normal",40,6,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Shoulder Press (Dumbbell)",,"",2,"normal",40,6,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Triceps Pushdown",,"",0,"normal",33,6,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Triceps Pushdown",,"",1,"normal",27,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Triceps Pushdown",,"",2,"normal",27,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bent Over Row (Barbell)",,"",0,"normal",40,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bent Over Row (Barbell)",,"",1,"normal",40,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bent Over Row (Barbell)",,"",2,"normal",50,6,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Bent Over Row (Barbell)",,"",3,"normal",50,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,10,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,8,,,
"Late night","8 Nov 2024, 21:31","8 Nov 2024, 22:31","@elbaldo, @cicigymer123 is a bit tired","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,10,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Triceps Pushdown",,"",0,"normal",33,10,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Triceps Pushdown",,"",1,"normal",33,6,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Triceps Pushdown",,"",2,"normal",27,8,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Lying Leg Curl (Machine)",,"",0,"normal",62,8,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Lying Leg Curl (Machine)",,"",1,"normal",62,10,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Lying Leg Curl (Machine)",,"",2,"normal",62,8,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Seated Row (Machine)",,"",0,"normal",30,10,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Seated Row (Machine)",,"",1,"normal",40,8,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Seated Row (Machine)",,"",2,"normal",40,6,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,12,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,8,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Leg Raise Parallel Bars",,"",0,"normal",,12,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"To hit or not to hit","8 Nov 2024, 08:55","8 Nov 2024, 09:37","@cicigymer123","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",30,12,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",30,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Shoulder Press (Machine)",,"",2,"normal",35,6,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Chest Press (Machine)",,"",0,"normal",30,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Chest Press (Machine)",,"",1,"normal",30,8,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Chest Press (Machine)",,"",2,"normal",35,6,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Triceps Rope Pushdown",,"",2,"normal",22,7,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Cable Row - V Grip (Cable)",,"",0,"normal",55,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Cable Row - V Grip (Cable)",,"",1,"normal",55,8,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Seated Cable Row - V Grip (Cable)",,"",2,"normal",44,8,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Butterfly (Pec Deck)",,"",0,"normal",40,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Butterfly (Pec Deck)",,"",1,"normal",40,12,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Butterfly (Pec Deck)",,"",2,"normal",40,10,,,
"Raise n shine","6 Nov 2024, 07:35","6 Nov 2024, 08:34","@cicigymer123","Lying Leg Curl (Machine)",,"",0,"normal",52,10,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,8,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Leg Raise Parallel Bars",,"",0,"normal",,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Leg Raise Parallel Bars",,"",1,"normal",,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Lat Pulldown (Cable)",,"",0,"normal",55,10,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Lat Pulldown (Cable)",,"",1,"normal",55,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Back Extension (Hyperextension)",,"",0,"normal",,12,,,
"What’s popping","5 Nov 2024, 07:45","5 Nov 2024, 08:13","@cicigymer123 thanks for waiting 🥰","Back Extension (Hyperextension)",,"",1,"normal",,8,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Seated Leg Curl (Machine)",,"",0,"normal",60,10,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Seated Leg Curl (Machine)",,"",1,"normal",70,12,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Seated Leg Curl (Machine)",,"",2,"normal",70,10,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Triceps Pushdown",,"",0,"normal",33,8,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Triceps Pushdown",,"",1,"normal",33,6,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Triceps Pushdown",,"",2,"normal",33,7,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Cross Body Hammer Curl",,"",0,"normal",24,12,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Cross Body Hammer Curl",,"",1,"normal",24,15,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Cross Body Hammer Curl",,"",2,"normal",24,24,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Chest Press (Machine)",,"",0,"normal",30,15,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Chest Press (Machine)",,"",1,"normal",30,12,,,
"Chest & bi","30 Oct 2024, 21:14","30 Oct 2024, 22:08","@cicigymer123","Chest Press (Machine)",,"",2,"normal",35,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Leg Extension (Machine)",,"",0,"normal",80,12,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Leg Extension (Machine)",,"",1,"normal",80,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Leg Extension (Machine)",,"",2,"normal",90,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Lat Pulldown (Cable)",,"",0,"normal",52,8,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Lat Pulldown (Cable)",,"",1,"normal",52,6,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Lat Pulldown (Cable)",,"",2,"normal",44,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Shoulder Press (Machine)",,"",0,"normal",30,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Shoulder Press (Machine)",,"",1,"normal",30,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Shoulder Press (Machine)",,"",2,"normal",30,8,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Plate Front Raise",,"",0,"normal",10,12,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Plate Front Raise",,"",1,"normal",10,12,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Plate Front Raise",,"",2,"normal",10,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",44,10,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",55,8,,,
"Shoulders","28 Oct 2024, 21:27","28 Oct 2024, 22:25","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",44,15,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Leg Extension (Machine)",,"",0,"normal",80,8,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Seated Leg Curl (Machine)",,"",0,"normal",60,12,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Seated Leg Curl (Machine)",,"",1,"normal",60,10,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Seated Leg Curl (Machine)",,"",2,"normal",60,10,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Triceps Rope Pushdown",,"",0,"normal",27.5,8,,,
"Yo legs?","27 Oct 2024, 14:43","27 Oct 2024, 15:17","@cicigymer123 for the sneak pics 😉","Triceps Rope Pushdown",,"",1,"normal",22,8,,,
